id,title,status,is_active,country,website,sphere_dataset_link,links_to_data,has_numerical_data,has_presence_values,population,sampled_locations,sampling_started,total_samples,total_dates_sampled,last_update,notes,targets,data_format,sampling_technique,category
7d566c75-9dba-49ef-9a07-c74af4e0e8c5,USA - Utah Dashboard,,True,US,"{'uri': 'https://deq.utah.gov/water-quality/sars-cov-2-sewage-monitoring', 'title': '', 'options': []}",,[],,,,,,,,,,,PDF,,Data Dashboard
35d655f1-16dd-4a02-b1b1-961d2aa6a43b,USA - Connecticut - Mansfield,,True,US,"{'uri': 'https://covid-testing.uconn.edu/dashboard/', 'title': '', 'options': []}",,[],,,,,,,,,,,,,Data Dashboard
ca1b6397-b859-4e58-9df0-de69e1e27970,USA - California - San Diego,,True,US,"{'uri': 'https://returntolearn.ucsd.edu/dashboard/index.html', 'title': '', 'options': []}",,[],,,,,,,,,,,,,Data Dashboard
dc7e6b52-7f94-46b4-9caa-e553f2cc4e9a,Canada - Ontario - Windsor,,True,CA,"{'uri': 'https://wechu.org/cv/weekly-epidemiological-summary', 'title': '', 'options': []}",,[],,,,,,,,,,,PDF,,Data Dashboard
1d56ed15-5a27-4261-bcfc-7408a5a11ad4,USA - Massachusetts - Cambridge,,True,US,"{'uri': 'https://cityofcambridge.shinyapps.io/COVID19/#shiny-tab-wastewater', 'title': '', 'options': []}",,[],,,,,,,,,,,,,Data Dashboard
eed9efac-db81-44df-9aa3-c4b8143c7984,USA - Georgia - Athens,,True,US,"{'uri': 'https://lipplab-uga.github.io/covid_wastewater_lipplab_athens/', 'title': '', 'options': []}",,[],,,,,,,,,,,Code,,Data Dashboard
cb11a4d8-ab97-4073-bbd6-77435881b06f,Greece - Attica - Athens,,True,GR,"{'uri': 'http://trams.chem.uoa.gr/covid-19/', 'title': '', 'options': []}",,[],,,,,,0,0,,,,,,Data Dashboard
cdcc236b-ec9d-4f9d-95ce-5dcb0629bff9,USA - Connecticut - New Haven,,True,US,"{'uri': 'https://yalecovidwastewater.com/', 'title': '', 'options': []}",,[],,,,,,,,,,,,,Data Dashboard
d02c1253-701c-4986-8d5c-c4ed02110dc7,USA - South Carolina - Clemson,,True,US,"{'uri': 'https://www.clemson.edu/covid-19/testing/wastewater-dashboard.html', 'title': '', 'options': []}",,[],,,,,,,,,,,Application,,Data Dashboard
6b97633c-4124-498e-84ff-ca946dc8d714,USA - Pennsylvania  - Erie,,True,US,"{'uri': 'https://eriecountypa.gov/tag/biobot/', 'title': '', 'options': []}",,[],,,,,,,,,,,Website,,Data Dashboard
08d7d3ba-a2d3-49e5-867b-f5647a3c9c0c,USA - Montana  - Bozeman,,True,US,"{'uri': 'https://www.healthygallatin.org/coronavirus-covid-19/wastewater-data/', 'title': '', 'options': []}",,[],,,,,,,,,,,Website,,Data Dashboard
2c97744e-d6f2-42c1-bc3b-e055cdd5de37,USA - Montana  - Big Sky,,True,US,"{'uri': 'https://www.healthygallatin.org/coronavirus-covid-19/wastewater-data/', 'title': '', 'options': []}",,[],,,,,,,,,,,Website,,Data Dashboard
3f43988a-5334-4de0-b45f-a2b811cf3448,USA - Montana  - West Yellowstone,,True,US,"{'uri': 'https://www.healthygallatin.org/coronavirus-covid-19/wastewater-data/', 'title': '', 'options': []}",,[],,,,,,,,,,,Website,,Data Dashboard
5d5e9d4a-3c56-4808-b7bd-6bb6e5cca6f3,USA - Montana  - Three Forks ,,True,US,"{'uri': 'https://www.healthygallatin.org/coronavirus-covid-19/wastewater-data/', 'title': '', 'options': []}",,[],,,,,,,,,,,Website,,Data Dashboard
d2696eab-7533-4dd6-874f-d4d1d95ba7a6,USA - Montana  - Belgrade,,True,US,"{'uri': 'https://www.healthygallatin.org/coronavirus-covid-19/wastewater-data/', 'title': '', 'options': []}",,[],,,,,,,,,,,Website,,Data Dashboard
7530fda4-54b8-43ca-bacc-37cf0fce6cd0,Spain - Valencia Dashboard,,True,ES,"{'uri': 'https://www.idrica.com/blog/valencia-anticipates-coronavirus-outbreaks-thanks-to-goaigua-sars-analytics/', 'title': '', 'options': []}",,[],,,,,,,,,,,PDF,,Data Dashboard
106ec696-94bc-46bc-8dfd-03865ba2352f,USA - Arizona - Gilbert,,True,US,"{'uri': 'https://experience.arcgis.com/experience/19a447509ff44fcf922ad0892b7b2cce/page/page_21/', 'title': '', 'options': []}",,[],,,,,,,,,,,Application,,Data Dashboard
2a24c336-1932-4159-96e5-10c5ff3b8c61,USA - Oregon  - Corvallis,,True,US,"{'uri': 'http://people.oregonstate.edu/~levit/Software/CorvallisWastewater102120.html', 'title': '', 'options': []}",,[],,,,,,,,,,,Image,,Data Dashboard
10bd28aa-84c3-42d9-9b19-a0579e35fd96,Brazil - Rio Grande do Sul Dashboard ,,True,BR,"{'uri': 'https://app.powerbi.com/view?r=eyJrIjoiMzNhZjNiNjUtZjQxZS00ZDA0LWFhZTctNjNlNjg0Mjg5Y2FiIiwidCI6IjE1ZGNkOTA5LThkYzAtNDBlOS1hMWU1LWNlY2IwNTNjZGQxYSJ9&pageName=ReportSection', 'title': '', 'options': []}",,[],,,,,,,,,,,Application,,Data Dashboard
8566f1d1-fe20-43f0-b217-5605e3856674,USA - Pennsylvania  - Indiana,,True,US,"{'uri': 'https://www.indianaboro.com/news/categories/wastewater-surveillance', 'title': '', 'options': []}",,[],,,,,,,,,,,Image,,Data Dashboard
f9c7f60f-026e-4cbe-bdbc-5e179be3c904,USA - Massachusetts - Nantucket (Island) ,,True,US,"{'uri': 'https://nantucket-ma.gov/1864/Surfside-Wastewater-Treatment-Facility-C', 'title': '', 'options': []}",,[],,,,,,,,,,,PDF,,Data Dashboard
61a933a3-38ec-4502-9dcc-ebea25dae902,USA - New Hampshire - Keene,,True,US,"{'uri': 'https://www.keene.edu/featured/fall2020/covid-19-dashboard/', 'title': '', 'options': []}",,[],,,,,,,,,,,PDF,,Data Dashboard
69720d0c-5b62-4bde-bc3a-1dc5a3675ad8,USA - Colorado - Denver,,True,US,"{'uri': 'https://www.du.edu/coronavirus/dashboard', 'title': '', 'options': []}",,[],,,,,,,,,,,Application,,Data Dashboard
8738df03-41b0-455a-9b78-402d5442a084,USA - Vermont - Burlington,,True,US,"{'uri': 'https://coronavirus-response-burlingtonvt.hub.arcgis.com/pages/wastewater-monitoring', 'title': '', 'options': []}",,[],,,,,,,,,,,,,Data Dashboard
d48a7942-858f-4b26-bbb5-c41943164deb,USA - Oregon Dashboard,,True,US,"{'uri': 'https://public.tableau.com/profile/oregon.health.authority.covid.19#!/vizhome/OregonsSARS-CoV-2WastewaterMonitoring/WastewaterDashboard', 'title': '', 'options': []}",,[],,,,,,,,,,,,,Data Dashboard
e861639d-36d8-4f31-85ac-e9b59c4ea3bb,USA - Florida - Jupiter,,True,US,"{'uri': 'https://loxahatcheeriver.org/wastewater-surveillance/', 'title': '', 'options': []}",,[],,,,,,,,,,,,,Data Dashboard
64feb5cd-3d34-4565-90ad-3bd6c2a0051a,Australia - Queensland Dashboard ,,True,AU,"{'uri': 'https://www.qld.gov.au/health/conditions/health-alerts/coronavirus-covid-19/current-status/wastewater', 'title': '', 'options': []}",,[],,,,,,,,,,,,,Data Dashboard
73aa9b78-237d-472e-b860-856dc3ecf490,Brazil - Minas Gerais - Contagem and Belo Horizonte,,True,BR,"{'uri': 'https://portal1.snirh.gov.br/ana/apps/opsdashboard/index.html#/0866093559f04e469d42097b5347e910', 'title': '', 'options': []}",,[],,,,,,,,,,,,,Data Dashboard
e8f7faba-58b2-4aa3-8224-0f25a40a06e1,USA - Michigan Dashboard,,True,US,"{'uri': 'https://egle.maps.arcgis.com/apps/webappviewer/index.html?id=8e3cb66aca204876a1db0e1b663af805', 'title': '', 'options': []}",,[],,,,,,,,,,,,,Data Dashboard
0766542a-6b1b-4d85-8400-23b06cf41c35,USA - Tennessee - Chattanooga,,True,US,"{'uri': 'https://connect.chattanooga.gov/covid-biobot-analysis-reports/', 'title': '', 'options': []}",,[],,,,,,,,,,,PDF,,Data Dashboard
19e9d17c-c300-4301-b0c6-20b75ec4d790,USA - Pennsylvania Dashboard ,,True,US,"{'uri': 'https://www.cor.pa.gov/Pages/COVID-19.aspx', 'title': '', 'options': []}",,[],,,,,,,,,,,PDF,,Data Dashboard
b809642d-4d70-4c63-8e1d-7c8640f5da7b,USA - Virginia - Southeastern,,True,US,"{'uri': 'https://www.hrsd.com/HRSD-COVID-19-Surveillance', 'title': '', 'options': []}",,[],,,,,,,,,,,Image,,Data Dashboard
de0df28f-3181-421c-89e9-b6edf60d62e5,USA - Colorado Dashboard,,True,US,"{'uri': 'https://cdphe.maps.arcgis.com/apps/opsdashboard/index.html#/d79cf93c3938470ca4bcc4823328946b', 'title': '', 'options': []}",,[],,,,,,,,,,,,,Data Dashboard
d1679176-0161-42ab-8c74-4fc8a429d2cb,USA - Illinois - Yorkville-Bristol Sanitary District Dashboard,,True,US,"{'uri': 'https://portal.rjngroup.com/arcgisportal/apps/opsdashboard/index.html#/594d4b1b2dd840958cedb50b1381982b', 'title': '', 'options': []}",,[],,,,,,,,, (https://ybsd.org/),,,,Data Dashboard
879a9b4c-4ac4-4546-986d-04d176af5d59,USA - Missouri Dashboard,,True,US,"{'uri': 'https://storymaps.arcgis.com/stories/f7f5492486114da6b5d6fdc07f81aacf', 'title': '', 'options': []}",,[],,,,,,,,,,,,,Data Dashboard
a21cbd01-5bf9-412c-a4d6-b0acf4ca3097,USA - Montana - Helena,,True,US,"{'uri': 'https://www.lccountymt.gov/health/covid-19/local-covid-19-decision-making-dashboard.html', 'title': '', 'options': []}",,[],,,,,,,,,,,PDF,,Data Dashboard
e2137b5a-2190-44be-82c4-940faa6e2355,Canada - Alberta - Calgary,,True,CA,"{'uri': 'https://www.chi-csm.ca', 'title': '', 'options': []}",,[],,,,,,0,0,,https://github.com/ccodwg/Covid19Canada,,,,Data Dashboard
e7b3dd3f-40f1-4a2d-93a1-18a2e3395f84,Spain - Madrid Dashboard,,True,ES,"{'uri': 'https://www.canaldeisabelsegunda.es/mapa-vigia', 'title': '', 'options': []}",,[],,,,,,0,0,,,,,,Data Dashboard
cc46867c-2449-4677-93ff-061423ee1a3d,Canada - Northwest Territories Dashboard,,True,CA,"{'uri': 'https://nwt-covid.shinyapps.io/Testing-and-Cases/?lang=1', 'title': '', 'options': []}",,[],,,,,,0,0,,,,,,Data Dashboard
